customer_id,date,revenue_euro,sales
56538,2024-11-30,1420.15,5
56538,2024-12-01,5874.48,71
56538,2024-12-02,8915.56,56
56538,2024-12-03,8706.74,85
56538,2024-12-04,2064.45,59
56538,2024-12-05,2035.48,71
56538,2024-12-06,8514.86,7
56538,2024-12-07,7869.01,83
56538,2024-12-08,8173.05,13
56538,2024-12-09,1253.43,27
56538,2024-12-10,8279.27,30
56538,2024-12-11,3195.88,13
56538,2024-12-12,8633.26,13
56538,2024-12-13,3767.99,97
56538,2024-12-14,2162.98,78
56538,2024-12-15,1747.36,55
56538,2024-12-16,611.44,79
56538,2024-12-17,1088.1,15
56538,2024-12-18,2741.71,38
56538,2024-12-19,5189.95,28
56538,2024-12-20,1060.93,65
56538,2024-12-21,1781.02,13
56538,2024-12-22,9135.91,70
56538,2024-12-23,730.74,44
56538,2024-12-24,8108.05,46
56538,2024-12-25,9730.31,5
56538,2024-12-26,5514.1,27
56538,2024-12-27,5751.59,15
56538,2024-12-28,8219.65,41
56538,2024-12-29,7364.65,39
11254,2024-03-04,5578.27,25
11254,2024-03-05,3950.03,65
11254,2024-03-06,7998.59,5
11254,2024-03-07,5365.62,69
11254,2024-03-08,7527.0,9
11254,2024-03-09,8135.44,26
11254,2024-03-10,1926.4,88
11254,2024-03-11,1197.51,34
11254,2024-03-12,1685.12,41
11254,2024-03-13,6375.63,81
11254,2024-03-14,3381.19,52
11254,2024-03-15,1697.34,12
11254,2024-03-16,8818.22,9
11254,2024-03-17,4278.77,43
11254,2024-03-18,635.03,28
11254,2024-03-19,3661.24,17
11254,2024-03-20,122.92,92
11254,2024-03-21,8791.8,28
11254,2024-03-22,6795.91,14
11254,2024-03-23,3202.04,45
11254,2024-03-24,2254.77,15
11254,2024-03-25,7773.92,66
11254,2024-03-26,9447.86,48
11254,2024-03-27,8423.68,15
11254,2024-03-28,205.08,38
11254,2024-03-29,6574.88,6
11254,2024-03-30,8639.17,6
11254,2024-03-31,4644.32,61
11254,2024-04-01,9249.35,95
11254,2024-04-02,1808.85,24
11254,2024-04-03,4132.55,26
11254,2024-04-04,4833.97,1
11254,2024-04-05,2237.26,45
11254,2024-04-06,255.32,42
11254,2024-04-07,6418.39,66
11254,2024-04-08,8483.49,13
11254,2024-04-09,3383.4,60
11254,2024-04-10,1624.16,42
11254,2024-04-11,1091.42,42
11254,2024-04-12,4424.76,53
11254,2024-04-13,4646.47,62
11254,2024-04-14,4186.23,34
11254,2024-04-15,4078.37,46
11254,2024-04-16,192.54,76
11254,2024-04-17,2859.51,42
11254,2024-04-18,3707.48,65
11254,2024-04-19,5024.4,7
11254,2024-04-20,8548.48,96
11254,2024-04-21,6244.07,97
11254,2024-04-22,8800.07,97
11254,2024-04-23,9621.05,6
11254,2024-04-24,1972.31,2
11254,2024-04-25,111.62,32
11254,2024-04-26,8441.99,26
11254,2024-04-27,5658.92,23
11254,2024-04-28,8104.31,20
11254,2024-04-29,9101.86,69
11254,2024-04-30,7370.23,80
11254,2024-05-01,6399.36,53
11254,2024-05-02,8637.44,6
11254,2024-05-03,7034.41,87
11254,2024-05-04,182.26,16
11254,2024-05-05,879.96,54
11254,2024-05-06,8328.35,42
11254,2024-05-07,1556.99,17
11254,2024-05-08,5939.52,72
11254,2024-05-09,5544.73,42
11254,2024-05-10,7293.89,65
11254,2024-05-11,2345.56,90
11254,2024-05-12,2993.61,26
11254,2024-05-13,1269.25,100
11254,2024-05-14,8719.86,73
11254,2024-05-15,7328.66,60
11254,2024-05-16,7586.71,13
11254,2024-05-17,5238.49,3
11254,2024-05-18,9696.62,97
11254,2024-05-19,829.03,89
11254,2024-05-20,8414.1,16
11254,2024-05-21,7150.16,5
11254,2024-05-22,3515.04,41
11254,2024-05-23,6153.06,12
11254,2024-05-24,7428.82,1
11254,2024-05-25,9770.55,22
11254,2024-05-26,1115.16,71
11254,2024-05-27,519.22,96
11254,2024-05-28,2942.05,38
11254,2024-05-29,5282.57,36
11254,2024-05-30,2878.85,62
11254,2024-05-31,3894.7,10
11254,2024-06-01,6946.53,94
11254,2024-06-02,6320.66,41
11254,2024-06-03,2768.44,69
11254,2024-06-04,7167.56,22
11254,2024-06-05,1522.88,40
11254,2024-06-06,1393.62,62
11254,2024-06-07,5944.91,30
11254,2024-06-08,233.82,56
11254,2024-06-09,958.59,45
11254,2024-06-10,7289.53,84
11254,2024-06-11,9166.15,73
11254,2024-06-12,3452.75,22
11254,2024-06-13,7228.89,92
11254,2024-06-14,8273.15,13
11254,2024-06-15,644.69,69
11254,2024-06-16,7686.21,67
11254,2024-06-17,2702.7,17
11254,2024-06-18,8180.19,74
11254,2024-06-19,1011.02,92
11254,2024-06-20,8722.24,28
11254,2024-06-21,2646.23,81
11254,2024-06-22,6056.78,99
11254,2024-06-23,911.32,63
11254,2024-06-24,6510.98,24
11254,2024-06-25,2182.42,35
11254,2024-06-26,2230.9,49
11254,2024-06-27,4462.56,41
11254,2024-06-28,7746.49,80
11254,2024-06-29,8657.15,43
11254,2024-06-30,7096.22,86
11254,2024-07-01,1020.33,92
11254,2024-07-02,9262.67,61
11254,2024-07-03,1964.09,50
11254,2024-07-04,7329.78,57
11254,2024-07-05,1240.41,41
11254,2024-07-06,1573.63,33
11254,2024-07-07,9254.27,3
11254,2024-07-08,272.55,60
11254,2024-07-09,8768.55,89
11254,2024-07-10,1322.32,37
11254,2024-07-11,282.4,61
11254,2024-07-12,6471.34,93
11254,2024-07-13,7399.43,100
11254,2024-07-14,2588.74,14
11254,2024-07-15,5436.57,27
11254,2024-07-16,4346.52,11
11254,2024-07-17,4848.83,68
11254,2024-07-18,8451.81,58
11254,2024-07-19,6244.37,3
11254,2024-07-20,5004.0,36
11254,2024-07-21,1616.65,59
11254,2024-07-22,6391.52,83
11254,2024-07-23,5726.81,62
11254,2024-07-24,3986.98,96
11254,2024-07-25,5173.94,39
11254,2024-07-26,8579.41,38
11254,2024-07-27,482.18,16
11254,2024-07-28,9524.68,66
11254,2024-07-29,9567.84,2
11254,2024-07-30,2583.2,79
11254,2024-07-31,7337.98,38
11254,2024-08-01,7307.22,54
11254,2024-08-02,7890.41,63
11254,2024-08-03,3847.69,81
11254,2024-08-04,168.46,56
11254,2024-08-05,8672.85,65
11254,2024-08-06,1810.78,92
11254,2024-08-07,7146.63,70
11254,2024-08-08,6404.71,69
11254,2024-08-09,6590.34,17
11254,2024-08-10,3210.78,31
11254,2024-08-11,2609.54,54
11254,2024-08-12,7323.98,98
11254,2024-08-13,2811.67,1
11254,2024-08-14,6627.75,10
11254,2024-08-15,6813.99,28
11254,2024-08-16,3967.77,82
11254,2024-08-17,3625.2,76
11254,2024-08-18,4208.74,39
11254,2024-08-19,4811.42,94
11254,2024-08-20,5087.8,57
11254,2024-08-21,2391.02,83
11254,2024-08-22,2321.65,81
11254,2024-08-23,5299.53,52
11254,2024-08-24,4945.69,14
11254,2024-08-25,3175.35,49
11254,2024-08-26,6564.24,52
11254,2024-08-27,1129.28,25
11254,2024-08-28,690.15,70
11254,2024-08-29,5503.78,73
11254,2024-08-30,6138.03,44
11254,2024-08-31,3506.07,47
11254,2024-09-01,816.93,85
11254,2024-09-02,9815.18,13
11254,2024-09-03,7932.56,3
11254,2024-09-04,4267.91,36
11254,2024-09-05,8876.89,2
11254,2024-09-06,7565.19,64
11254,2024-09-07,2310.61,32
11254,2024-09-08,5298.3,27
11254,2024-09-09,8173.81,90
11254,2024-09-10,6605.34,11
11254,2024-09-11,3592.62,73
11254,2024-09-12,7120.93,14
11254,2024-09-13,2176.49,54
11254,2024-09-14,3758.28,80
11254,2024-09-15,8574.93,34
11254,2024-09-16,2764.84,6
11254,2024-09-17,851.18,77
11254,2024-09-18,6286.16,65
11254,2024-09-19,8799.45,21
11254,2024-09-20,3098.24,9
11254,2024-09-21,8148.97,98
11254,2024-09-22,2515.47,99
11254,2024-09-23,8650.0,3
11254,2024-09-24,8628.55,44
11254,2024-09-25,3271.61,74
11254,2024-09-26,1381.24,74
11254,2024-09-27,7135.63,66
11254,2024-09-28,3611.51,49
11254,2024-09-29,2670.99,78
14923,2024-02-10,4868.14,2
14923,2024-02-11,4458.29,29
14923,2024-02-12,8891.4,20
14923,2024-02-13,8414.14,64
14923,2024-02-14,4562.93,64
14923,2024-02-15,4742.21,72
14923,2024-02-16,1637.2,44
14923,2024-02-17,968.24,91
14923,2024-02-18,5134.51,100
14923,2024-02-19,7441.07,76
14923,2024-02-20,858.34,21
14923,2024-02-21,1719.78,61
14923,2024-02-22,1918.96,38
14923,2024-02-23,4959.13,24
14923,2024-02-24,7084.0,57
14923,2024-02-25,1815.71,92
14923,2024-02-26,9815.97,68
14923,2024-02-27,3318.73,92
14923,2024-02-28,6487.65,28
14923,2024-02-29,6660.77,73
14923,2024-03-01,492.05,16
14923,2024-03-02,2470.76,46
14923,2024-03-03,258.43,48
14923,2024-03-04,745.95,56
14923,2024-03-05,9189.55,19
14923,2024-03-06,6412.09,52
14923,2024-03-07,2030.53,7
14923,2024-03-08,1478.78,82
14923,2024-03-09,652.3,95
14923,2024-03-10,7829.57,41
14923,2024-03-11,7815.8,48
14923,2024-03-12,9206.25,98
14923,2024-03-13,423.17,32
14923,2024-03-14,7422.69,13
14923,2024-03-15,2710.0,87
14923,2024-03-16,6246.04,26
14923,2024-03-17,1448.81,92
14923,2024-03-18,2076.4,52
14923,2024-03-19,3282.41,9
14923,2024-03-20,9064.49,71
14923,2024-03-21,5023.48,86
14923,2024-03-22,8519.61,17
14923,2024-03-23,8167.37,87
14923,2024-03-24,9115.06,36
14923,2024-03-25,1686.8,9
14923,2024-03-26,1015.9,50
14923,2024-03-27,4986.58,68
14923,2024-03-28,5467.97,85
14923,2024-03-29,4436.85,53
14923,2024-03-30,8166.72,17
14923,2024-03-31,2649.77,68
14923,2024-04-01,3492.66,5
14923,2024-04-02,5692.56,85
14923,2024-04-03,5818.89,63
14923,2024-04-04,277.85,4
14923,2024-04-05,3226.4,11
14923,2024-04-06,8920.11,70
14923,2024-04-07,8694.65,39
14923,2024-04-08,5236.86,41
14923,2024-04-09,7260.87,71
14923,2024-04-10,6404.08,87
14923,2024-04-11,2110.83,62
14923,2024-04-12,8660.08,70
14923,2024-04-13,2381.42,5
14923,2024-04-14,440.86,15
14923,2024-04-15,6273.1,64
14923,2024-04-16,6822.96,8
14923,2024-04-17,4209.62,87
14923,2024-04-18,1518.16,32
14923,2024-04-19,3576.29,50
14923,2024-04-20,802.05,92
14923,2024-04-21,3543.69,94
14923,2024-04-22,8766.95,69
14923,2024-04-23,9619.63,8
14923,2024-04-24,5631.99,43
14923,2024-04-25,4494.6,21
14923,2024-04-26,5593.11,30
14923,2024-04-27,7275.59,25
14923,2024-04-28,7939.73,69
14923,2024-04-29,472.05,64
14923,2024-04-30,2303.72,7
14923,2024-05-01,8465.25,41
14923,2024-05-02,187.12,12
14923,2024-05-03,1379.18,78
14923,2024-05-04,1373.63,90
14923,2024-05-05,4645.18,83
14923,2024-05-06,6715.55,31
14923,2024-05-07,1837.41,65
14923,2024-05-08,4910.88,80
14923,2024-05-09,5834.0,36
14923,2024-05-10,274.72,93
14923,2024-05-11,335.13,87
14923,2024-05-12,5567.89,78
14923,2024-05-13,2596.84,48
14923,2024-05-14,860.21,78
14923,2024-05-15,4197.66,49
14923,2024-05-16,2829.62,7
14923,2024-05-17,9272.25,61
14923,2024-05-18,7650.45,81
14923,2024-05-19,6593.74,61
14923,2024-05-20,6386.42,79
14923,2024-05-21,1156.91,94
14923,2024-05-22,8250.32,21
14923,2024-05-23,501.56,13
14923,2024-05-24,559.15,27
14923,2024-05-25,4216.61,63
14923,2024-05-26,263.02,97
14923,2024-05-27,1649.45,1
14923,2024-05-28,4312.1,28
14923,2024-05-29,1893.96,81
14923,2024-05-30,8437.6,42
14923,2024-05-31,5670.53,96
14923,2024-06-01,4932.13,97
14923,2024-06-02,6135.47,84
14923,2024-06-03,6989.72,87
14923,2024-06-04,8239.4,87
14923,2024-06-05,5021.51,70
14923,2024-06-06,8281.24,72
14923,2024-06-07,3226.2,67
14923,2024-06-08,7504.73,39
14923,2024-06-09,869.17,45
14923,2024-06-10,3983.92,52
14923,2024-06-11,3891.19,28
14923,2024-06-12,465.84,21
14923,2024-06-13,7929.74,61
14923,2024-06-14,2044.73,84
14923,2024-06-15,5015.23,20
14923,2024-06-16,1557.05,45
14923,2024-06-17,6301.89,47
14923,2024-06-18,9372.91,76
14923,2024-06-19,7689.05,48
14923,2024-06-20,6960.74,98
14923,2024-06-21,2955.51,4
14923,2024-06-22,3104.73,11
14923,2024-06-23,3102.13,65
14923,2024-06-24,2004.2,62
14923,2024-06-25,3510.85,52
14923,2024-06-26,1442.01,6
14923,2024-06-27,4242.42,60
14923,2024-06-28,6605.9,32
14923,2024-06-29,3320.73,97
14923,2024-06-30,8307.04,27
14923,2024-07-01,8050.04,11
14923,2024-07-02,1439.02,1
14923,2024-07-03,8645.59,100
14923,2024-07-04,4424.66,90
14923,2024-07-05,287.68,39
14923,2024-07-06,4783.06,38
14923,2024-07-07,2710.52,24
14923,2024-07-08,9436.73,52
14923,2024-07-09,2986.86,91
14923,2024-07-10,1821.78,25
14923,2024-07-11,5715.21,91
14923,2024-07-12,9753.95,86
14923,2024-07-13,2516.71,85
14923,2024-07-14,8566.3,94
14923,2024-07-15,7022.78,98
14923,2024-07-16,8511.37,98
14923,2024-07-17,1557.98,11
14923,2024-07-18,6582.27,5
14923,2024-07-19,8775.96,53
14923,2024-07-20,5140.85,33
14923,2024-07-21,8215.55,47
14923,2024-07-22,6352.93,23
14923,2024-07-23,6484.16,4
14923,2024-07-24,3880.42,56
14923,2024-07-25,2062.9,57
14923,2024-07-26,2405.27,21
14923,2024-07-27,4012.18,75
14923,2024-07-28,8472.32,31
14923,2024-07-29,4721.89,83
14923,2024-07-30,5792.16,30
14923,2024-07-31,5684.56,73
8646,2024-01-09,6001.97,58
8646,2024-01-10,2718.75,14
8646,2024-01-11,313.07,42
8646,2024-01-12,8859.61,18
8646,2024-01-13,7072.66,85
8646,2024-01-14,552.91,43
8646,2024-01-15,3115.0,20
8646,2024-01-16,1233.24,68
8646,2024-01-17,6137.76,9
8646,2024-01-18,2219.59,52
8646,2024-01-19,4309.88,94
8646,2024-01-20,1879.58,62
8646,2024-01-21,7290.77,40
8646,2024-01-22,8184.56,27
8646,2024-01-23,479.26,83
8646,2024-01-24,4095.54,58
8646,2024-01-25,8625.97,62
8646,2024-01-26,2352.07,32
8646,2024-01-27,8000.32,3
8646,2024-01-28,1869.78,57
8646,2024-01-29,6626.11,80
8646,2024-01-30,2037.1,64
8646,2024-01-31,594.44,88
8646,2024-02-01,2723.8,99
8646,2024-02-02,1337.6,8
8646,2024-02-03,1664.82,72
8646,2024-02-04,5028.35,48
8646,2024-02-05,1659.51,50
8646,2024-02-06,5443.27,11
8646,2024-02-07,6040.89,62
8646,2024-02-08,2051.72,29
8646,2024-02-09,7245.14,4
8646,2024-02-10,459.44,44
8646,2024-02-11,618.2,95
8646,2024-02-12,2364.71,1
8646,2024-02-13,2523.6,40
8646,2024-02-14,3094.03,65
8646,2024-02-15,3672.56,3
8646,2024-02-16,4032.04,85
8646,2024-02-17,7075.1,79
8646,2024-02-18,2433.92,52
8646,2024-02-19,6956.24,47
8646,2024-02-20,9777.46,89
8646,2024-02-21,5825.27,52
8646,2024-02-22,3896.58,59
8646,2024-02-23,9561.41,56
8646,2024-02-24,7546.65,66
8646,2024-02-25,8898.93,32
8646,2024-02-26,6564.84,38
8646,2024-02-27,8013.0,36
8646,2024-02-28,7193.78,60
8646,2024-02-29,5952.7,57
8646,2024-03-01,5661.23,54
8646,2024-03-02,1241.07,2
8646,2024-03-03,1986.22,17
8646,2024-03-04,4295.58,10
8646,2024-03-05,505.05,73
8646,2024-03-06,6664.11,25
8646,2024-03-07,3389.75,31
8646,2024-03-08,2519.16,16
8646,2024-03-09,9909.99,24
8646,2024-03-10,6805.57,12
8646,2024-03-11,6391.88,15
8646,2024-03-12,7015.77,49
8646,2024-03-13,5890.49,40
8646,2024-03-14,9187.64,36
8646,2024-03-15,5007.23,49
8646,2024-03-16,1406.2,50
8646,2024-03-17,7987.12,72
8646,2024-03-18,2686.11,26
8646,2024-03-19,9941.43,16
8646,2024-03-20,9697.84,46
8646,2024-03-21,4417.41,1
8646,2024-03-22,5771.2,79
8646,2024-03-23,8302.15,59
8646,2024-03-24,5191.69,57
8646,2024-03-25,9558.35,20
8646,2024-03-26,3601.43,84
8646,2024-03-27,9228.7,59
8646,2024-03-28,7003.69,83
8646,2024-03-29,4970.69,4
8646,2024-03-30,5998.29,42
8646,2024-03-31,7333.49,19
8646,2024-04-01,308.43,49
8646,2024-04-02,795.29,19
8646,2024-04-03,6089.19,73
8646,2024-04-04,1891.24,42
8646,2024-04-05,7077.74,87
8646,2024-04-06,6963.07,48
8646,2024-04-07,7145.64,30
8646,2024-04-08,9879.52,92
8646,2024-04-09,2811.43,29
8646,2024-04-10,8229.42,24
8646,2024-04-11,278.55,26
8646,2024-04-12,9757.28,32
8646,2024-04-13,4302.64,51
8646,2024-04-14,7356.83,50
8646,2024-04-15,4224.95,54
8646,2024-04-16,9879.01,72
8646,2024-04-17,9908.59,86
8646,2024-04-18,4454.05,71
8646,2024-04-19,7361.6,16
8646,2024-04-20,4787.78,18
8646,2024-04-21,691.85,76
8646,2024-04-22,1017.02,45
8646,2024-04-23,2785.53,54
8646,2024-04-24,1146.8,93
8646,2024-04-25,4932.49,28
8646,2024-04-26,7583.77,24
8646,2024-04-27,4509.19,5
8646,2024-04-28,9419.0,73
8646,2024-04-29,1577.52,13
8646,2024-04-30,2663.94,97
8646,2024-05-01,5356.45,88
8646,2024-05-02,942.01,23
8646,2024-05-03,6827.92,41
8646,2024-05-04,5260.16,26
8646,2024-05-05,7095.79,71
8646,2024-05-06,4192.35,56
8646,2024-05-07,6469.71,30
8646,2024-05-08,6741.19,19
8646,2024-05-09,1580.87,64
8646,2024-05-10,1092.01,19
8646,2024-05-11,3813.06,39
8646,2024-05-12,8861.21,87
8646,2024-05-13,3658.25,55
8646,2024-05-14,1472.23,98
8646,2024-05-15,2538.62,30
8646,2024-05-16,4601.01,8
8646,2024-05-17,3939.21,29
8646,2024-05-18,7286.48,36
8646,2024-05-19,3878.64,19
8646,2024-05-20,4231.66,77
8646,2024-05-21,7286.79,21
8646,2024-05-22,7456.11,7
8646,2024-05-23,4754.26,46
8646,2024-05-24,9838.12,25
8646,2024-05-25,3357.45,73
8646,2024-05-26,6770.8,85
8646,2024-05-27,7344.31,64
8646,2024-05-28,4048.0,46
8646,2024-05-29,4196.6,84
8646,2024-05-30,4918.45,11
8646,2024-05-31,3068.58,13
8646,2024-06-01,294.18,48
8646,2024-06-02,8666.63,54
8646,2024-06-03,8670.1,15
8646,2024-06-04,7337.39,88
8646,2024-06-05,8752.65,72
8646,2024-06-06,9133.38,57
8646,2024-06-07,7812.94,24
8646,2024-06-08,9811.89,71
8646,2024-06-09,562.75,19
8646,2024-06-10,1096.33,99
8646,2024-06-11,8963.89,37
8646,2024-06-12,7093.27,55
8646,2024-06-13,2320.79,20
8646,2024-06-14,4421.19,18
8646,2024-06-15,9949.02,36
8646,2024-06-16,7121.53,40
8646,2024-06-17,9984.32,67
8646,2024-06-18,4102.93,80
8646,2024-06-19,2746.81,8
8646,2024-06-20,3390.01,38
8646,2024-06-21,6219.23,24
8646,2024-06-22,1993.79,61
8646,2024-06-23,9156.61,51
8646,2024-06-24,4994.02,20
8646,2024-06-25,6712.56,66
8646,2024-06-26,5433.54,9
8646,2024-06-27,4851.6,64
8646,2024-06-28,7184.25,62
8646,2024-06-29,2111.14,62
8646,2024-06-30,8118.75,54
8646,2024-07-01,4282.03,39
8646,2024-07-02,3768.34,92
8646,2024-07-03,4707.36,47
8646,2024-07-04,6590.61,69
8646,2024-07-05,9097.06,19
8646,2024-07-06,5703.91,98
8646,2024-07-07,3964.13,88
8646,2024-07-08,1482.22,14
8646,2024-07-09,9555.44,94
8646,2024-07-10,8199.35,44
8646,2024-07-11,7980.6,93
8646,2024-07-12,887.9,37
8646,2024-07-13,9031.16,11
8646,2024-07-14,4017.81,54
8646,2024-07-15,8504.26,26
8646,2024-07-16,2694.44,84
8646,2024-07-17,5164.48,25
8646,2024-07-18,2511.14,8
8646,2024-07-19,4783.88,40
8646,2024-07-20,8893.59,97
8646,2024-07-21,1584.16,24
8646,2024-07-22,4086.08,6
8646,2024-07-23,644.31,67
8646,2024-07-24,7613.92,45
8646,2024-07-25,268.88,15
8646,2024-07-26,2349.65,7
8646,2024-07-27,6911.15,38
8646,2024-07-28,9255.29,52
8646,2024-07-29,3386.14,61
8646,2024-07-30,9822.21,51
8646,2024-07-31,8893.64,19
8646,2024-08-01,9759.73,48
8646,2024-08-02,3077.17,79
8646,2024-08-03,8784.19,50
8646,2024-08-04,7985.67,9
8646,2024-08-05,5472.81,12
8646,2024-08-06,1783.34,83
8646,2024-08-07,9747.04,29
8646,2024-08-08,6230.33,41
8646,2024-08-09,7633.88,64
8646,2024-08-10,9946.21,65
8646,2024-08-11,3953.36,51
8646,2024-08-12,1052.66,86
8646,2024-08-13,6162.11,21
8646,2024-08-14,7088.29,48
8646,2024-08-15,5708.68,10
8646,2024-08-16,2874.6,40
8646,2024-08-17,8470.92,5
8646,2024-08-18,7207.26,63
8646,2024-08-19,590.23,68
8646,2024-08-20,6937.86,54
8646,2024-08-21,4386.98,14
8646,2024-08-22,185.62,2
8646,2024-08-23,8391.78,93
8646,2024-08-24,3994.52,9
8646,2024-08-25,8041.55,74
8646,2024-08-26,4649.39,81
8646,2024-08-27,5183.26,91
8646,2024-08-28,8660.66,72
8646,2024-08-29,7439.62,1
8646,2024-08-30,8318.93,96
8646,2024-08-31,8484.54,98
8646,2024-09-01,908.67,37
8646,2024-09-02,5016.51,78
8646,2024-09-03,451.07,38
8646,2024-09-04,7548.87,90
8646,2024-09-05,3994.47,65
8646,2024-09-06,131.61,95
8646,2024-09-07,4526.99,83
8646,2024-09-08,6833.96,80
8646,2024-09-09,4172.98,28
8646,2024-09-10,4124.75,55
8646,2024-09-11,4147.92,47
8646,2024-09-12,5156.54,72
8646,2024-09-13,6714.27,58
8646,2024-09-14,6107.52,16
8646,2024-09-15,7952.54,20
8646,2024-09-16,7546.65,73
8646,2024-09-17,9674.85,25
8646,2024-09-18,161.36,65
8646,2024-09-19,4527.44,2
8646,2024-09-20,5006.96,12
8646,2024-09-21,8733.43,3
8646,2024-09-22,7203.94,63
8646,2024-09-23,4985.83,28
8646,2024-09-24,6283.61,39
8646,2024-09-25,1557.88,50
8646,2024-09-26,769.24,100
8646,2024-09-27,1963.51,10
8646,2024-09-28,3280.86,76
8646,2024-09-29,2719.47,98
8646,2024-09-30,7431.96,26
8646,2024-10-01,9072.76,46
8646,2024-10-02,5045.4,64
8646,2024-10-03,5648.66,40
8646,2024-10-04,1847.0,85
8646,2024-10-05,6089.66,77
8646,2024-10-06,4899.84,77
8646,2024-10-07,865.09,60
8646,2024-10-08,3059.05,25
8646,2024-10-09,5431.29,86
8646,2024-10-10,2677.08,80
8646,2024-10-11,8012.08,21
8646,2024-10-12,6894.45,69
8646,2024-10-13,8041.84,92
8646,2024-10-14,173.73,43
8646,2024-10-15,6723.16,55
8646,2024-10-16,5054.59,74
8646,2024-10-17,1896.39,35
8646,2024-10-18,6194.19,2
8646,2024-10-19,1594.48,80
8646,2024-10-20,8070.76,91
8646,2024-10-21,9412.48,74
8646,2024-10-22,6809.64,68
8646,2024-10-23,9082.87,93
8646,2024-10-24,441.79,56
8646,2024-10-25,9612.88,57
8646,2024-10-26,1914.52,24
8646,2024-10-27,6584.21,10
8646,2024-10-28,6950.66,67
8646,2024-10-29,696.7,86
8646,2024-10-30,3496.88,11
8646,2024-10-31,2520.4,93
8646,2024-11-01,1212.22,69
8646,2024-11-02,4959.92,36
8646,2024-11-03,6138.52,53
8646,2024-11-04,4512.1,37
8646,2024-11-05,5683.92,28
8646,2024-11-06,8007.27,27
8646,2024-11-07,2003.56,53
8646,2024-11-08,576.53,12
8646,2024-11-09,9946.33,1
8646,2024-11-10,6449.02,2
8646,2024-11-11,1122.16,74
8646,2024-11-12,1128.72,54
8646,2024-11-13,9507.73,94
8646,2024-11-14,9538.74,70
8646,2024-11-15,2016.11,16
8646,2024-11-16,1759.96,23
8646,2024-11-17,2727.3,85
8646,2024-11-18,4188.56,10
8646,2024-11-19,5802.92,65
8646,2024-11-20,3897.19,24
8646,2024-11-21,1504.7,84
8646,2024-11-22,7010.16,98
8646,2024-11-23,7995.46,3
8646,2024-11-24,288.29,66
8646,2024-11-25,8297.47,39
8646,2024-11-26,3789.41,73
8646,2024-11-27,1476.77,12
8646,2024-11-28,5731.77,84
8646,2024-11-29,5896.41,61
8646,2024-11-30,8239.98,60
8646,2024-12-01,6227.12,80
8646,2024-12-02,2256.87,91
8646,2024-12-03,8735.27,92
8646,2024-12-04,2827.19,29
8646,2024-12-05,7969.6,79
8646,2024-12-06,8002.35,99
8646,2024-12-07,7310.77,64
8646,2024-12-08,5829.44,100
8646,2024-12-09,1132.17,90
8646,2024-12-10,2395.75,17
8646,2024-12-11,2066.44,2
8646,2024-12-12,799.58,52
8646,2024-12-13,2546.82,22
8646,2024-12-14,7008.47,24
8646,2024-12-15,8858.38,2
8646,2024-12-16,9235.47,41
8646,2024-12-17,1490.66,14
8646,2024-12-18,7021.45,2
8646,2024-12-19,952.32,43
8646,2024-12-20,6284.62,42
8646,2024-12-21,6117.71,96
8646,2024-12-22,1292.11,18
8646,2024-12-23,584.95,79
8646,2024-12-24,8307.19,2
8646,2024-12-25,166.81,6
8646,2024-12-26,7845.89,29
8646,2024-12-27,647.31,47
15611,2024-07-14,5266.34,55
15611,2024-07-15,4921.75,65
15611,2024-07-16,2857.04,97
15611,2024-07-17,198.95,6
15611,2024-07-18,3548.26,30
15611,2024-07-19,6311.79,9
15611,2024-07-20,3201.61,66
15611,2024-07-21,9319.25,54
15611,2024-07-22,3307.13,11
15611,2024-07-23,6843.86,53
15611,2024-07-24,8511.01,32
15611,2024-07-25,2849.61,45
15611,2024-07-26,3262.52,61
15611,2024-07-27,7045.27,20
15611,2024-07-28,3219.55,57
15611,2024-07-29,9000.71,9
15611,2024-07-30,7534.09,64
15611,2024-07-31,9514.68,27
15611,2024-08-01,125.7,19
15611,2024-08-02,6907.0,4
15611,2024-08-03,4787.99,76
15611,2024-08-04,8746.42,24
15611,2024-08-05,3807.96,60
15611,2024-08-06,731.16,35
15611,2024-08-07,3773.67,83
15611,2024-08-08,5345.22,87
15611,2024-08-09,2213.2,18
37989,2024-04-06,9519.9,62
37989,2024-04-07,9403.25,38
37989,2024-04-08,6033.88,58
37989,2024-04-09,1053.54,17
37989,2024-04-10,4933.37,45
37989,2024-04-11,6799.21,15
37989,2024-04-12,3074.77,7
37989,2024-04-13,4156.39,90
37989,2024-04-14,2050.2,26
37989,2024-04-15,2359.32,20
37989,2024-04-16,7552.89,22
37989,2024-04-17,5184.13,30
37989,2024-04-18,7751.81,22
37989,2024-04-19,2762.32,85
37989,2024-04-20,943.48,78
37989,2024-04-21,6501.32,55
37989,2024-04-22,1117.14,73
37989,2024-04-23,6662.49,88
37989,2024-04-24,7544.16,69
37989,2024-04-25,5168.43,55
37989,2024-04-26,9866.76,88
37989,2024-04-27,2724.81,78
37989,2024-04-28,8075.38,25
37989,2024-04-29,1694.7,73
37989,2024-04-30,2600.07,80
37989,2024-05-01,5661.44,91
37989,2024-05-02,342.15,72
37989,2024-05-03,7048.32,98
37989,2024-05-04,4786.57,9
37989,2024-05-05,9196.46,61
37989,2024-05-06,5657.13,69
37989,2024-05-07,8623.62,56
37989,2024-05-08,491.18,73
